"","Name","Sex","Age","Height","Weight","bmi","Year","Nationality","SubRegion","continent","Population","GDP","countryWins","subRegionWins","HomeAdvantage","Position","Medal","Time","TimeMins","TimeSecs"
"424","Iaroslav Musinschi","M",31,182,73,22.0384011592803,2008,"Moldova","Eastern Europe","Europe",3570108,6054806101,0,0,FALSE,41,FALSE,"2:21:18",141.3,8478
"425","Roman Prodius","M",35,182,70,21.1327134404057,2016,"Moldova","Eastern Europe","Europe",3552000,6749515655,0,0,FALSE,105,FALSE,"2:27:01",147.016666666667,8821
"426","Iaroslav Musinschi","M",35,182,73,22.0384011592803,2012,"Moldova","Eastern Europe","Europe",3559519,7284686576,0,0,FALSE,25,FALSE,"2:16:25",136.416666666667,8185
"427","Hussein Haleem","M",23,156,48,19.723865877712,1992,"Maldives","Southern Asia","Asia",234000,284853359,0,0,FALSE,86,FALSE,"3:04:16",184.266666666667,11056
"428","Daniel de Jess Vargas Snchez","M",28,162,53,20.1950922115531,2012,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",120828307,1.1866e+12,0,1,FALSE,39,FALSE,"2:18:26",138.433333333333,8306
"429","Ricardo Ramos Vargas","M",30,172,56,18.9291508923743,2016,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",127540423,1.04692e+12,0,1,FALSE,120,FALSE,"2:30:20",150.333333333333,9020
"430","Daniel de Jess Vargas Snchez","M",32,162,53,20.1950922115531,2016,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",127540423,1.04692e+12,0,1,FALSE,54,FALSE,"2:18:51",138.85,8331
"431","Arturo Malaquias Delgado","M",37,169,55,19.2570288155177,2012,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",120828307,1.1866e+12,0,1,FALSE,70,FALSE,"2:26:37",146.616666666667,8797
"432","Jos Ernani Palalia Ramrez","M",32,169,57,19.9572844088092,2004,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",106995583,7.70268e+11,0,1,FALSE,72,FALSE,"2:31:41",151.683333333333,9101
"433","Francisco Bautista Cuamatzi","M",35,165,55,20.2020202020202,2008,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",113661809,1.10128e+12,0,1,FALSE,66,FALSE,"2:29:28",149.466666666667,8968
"434","Procopio Franco Hernndez","M",34,169,60,21.0076677987465,2004,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",106995583,7.70268e+11,0,1,FALSE,55,FALSE,"2:23:34",143.566666666667,8614
"435","Carlos Cordero Gmez","M",35,159,54,21.3599145603418,2012,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",120828307,1.1866e+12,0,1,FALSE,60,FALSE,"2:22:08",142.133333333333,8528
"436","Pablo Garrido Lugo","M",30,173,66,22.0521901834341,1968,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",48894019,29363632000,0,1,TRUE,26,FALSE,"2:35:47",155.783333333333,9347
"437","Rafael Tadeo Palomares","M",22,168,52,18.4240362811791,1972,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",55478151,45178120000,0,1,FALSE,51,FALSE,"2:35:48",155.8,9348
"438","Fidel Negrete Gamboa","M",32,167,58,20.7967298935064,1964,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",43264272,20070136000,0,1,FALSE,21,FALSE,"2:26:07.0",146.116666666667,8767
"439","Carlos Cordero Gmez","M",31,159,54,21.3599145603418,2008,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",113661809,1.10128e+12,0,1,FALSE,32,FALSE,"2:18:40",138.666666666667,8320
"440","Procopio Franco Hernndez","M",38,169,60,21.0076677987465,2008,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",113661809,1.10128e+12,0,1,FALSE,47,FALSE,"2:23:24",143.4,8604
"441","Mario Cuevas","M",26,168,58,20.5498866213152,1976,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",62623763,89023915584,0,1,FALSE,18,FALSE,"2:18:08",138.133333333333,8288
"442","Jacinto Sabinal Romero","M",30,175,65,21.2244897959184,1972,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",55478151,45178120000,0,1,FALSE,26,FALSE,"2:22:56",142.933333333333,8576
"443","Jos Isidro Rico Rangel","M",31,175,60,19.5918367346939,1992,"Mexico","Latin America and the Caribbean","Latin America and the Caribbean",88828310,3.63609e+11,0,1,FALSE,29,FALSE,"2:18:52",138.866666666667,8332
"444","Ajay Chuttoo","M",30,165,65,23.8751147842057,1996,"Mauritius","Sub-Saharan Africa","Africa",1133996,4421943910,0,13,FALSE,103,FALSE,"2:42:07",162.116666666667,9727
"445","David Carver","M",28,183,68,20.3051748335274,2016,"Mauritius","Sub-Saharan Africa","Africa",1263473,12168437744,0,13,FALSE,102,FALSE,"2:26:16",146.266666666667,8776
"446","Tuihaleni Frank Kayele","M",28,176,58,18.724173553719,1992,"Namibia","Sub-Saharan Africa","Africa",1513721,3448326858,0,13,FALSE,69,FALSE,"2:31:41",151.683333333333,9101
"447","Joseph Tjitunga","M",24,178,64,20.1994697639187,1996,"Namibia","Sub-Saharan Africa","Africa",1706489,3945340776,0,13,FALSE,76,FALSE,"2:27:52",147.866666666667,8872
"448","Mynhardt Mbeumuna Kauanivi","M",32,178,59,18.6213861886125,2016,"Namibia","Sub-Saharan Africa","Africa",2479713,10947880690,0,13,FALSE,70,FALSE,"2:20:45 ",140.75,8445
"449","William Duilio Aguirre Villavicencio","M",33,173,65,21.7180660897457,1996,"Nicaragua","Latin America and the Caribbean","Latin America and the Caribbean",4700779,4308351903,0,1,FALSE,99,FALSE,"2:37:02",157.033333333333,9422
"450","William Duilio Aguirre Villavicencio","M",29,173,65,21.7180660897457,1992,"Nicaragua","Latin America and the Caribbean","Latin America and the Caribbean",4331277,1792800000,0,1,FALSE,73,FALSE,"2:34:18",154.3,9258
"451","Abdi Nageeye","M",27,165,54,19.8347107438017,2016,"Netherlands","Western Europe","Europe",17018408,7.77228e+11,0,4,FALSE,11,FALSE,"2:13:01",133.016666666667,7981
"452","Albert ""Bert"" van Vlaanderen","M",31,180,60,18.5185185185185,1996,"Netherlands","Western Europe","Europe",15530498,4.45705e+11,0,4,FALSE,45,FALSE,"2:20:48",140.8,8448
"453","Martin ""Marti"" ten Kate","M",29,172,58,19.6051919956733,1988,"Netherlands","Western Europe","Europe",14760094,2.58568e+11,0,4,FALSE,15,FALSE,"2:14:53",134.883333333333,8093
"454","Albert ""Bert"" van Vlaanderen","M",27,180,60,18.5185185185185,1992,"Netherlands","Western Europe","Europe",15184166,3.5833e+11,0,4,FALSE,15,FALSE,"2:15:47",135.783333333333,8147
"455","Kamiel Maase","M",36,191,70,19.1880705024533,2008,"Netherlands","Western Europe","Europe",16445593,9.36228e+11,0,4,FALSE,39,FALSE,"2:20:30",140.5,8430
"456","Greg van Hest","M",27,184,69,20.3804347826087,2000,"Netherlands","Western Europe","Europe",15925513,4.12807e+11,0,4,FALSE,25,FALSE,"2:18:00",138,8280
"457","Kamiel Maase","M",28,191,70,19.1880705024533,2000,"Netherlands","Western Europe","Europe",15925513,4.12807e+11,0,4,FALSE,13,FALSE,"2:16:24",136.4,8184
"458","Baikuntha Manandhar","M",27,162,50,19.0519737844841,1980,"Nepal","Southern Asia","Asia",14902163,1945916583,0,0,FALSE,37,FALSE,"2:23:51",143.85,8631
"459","Arjun Pandit","M",25,171,57,19.4931773879142,1984,"Nepal","Southern Asia","Asia",16347242,2581207388,0,0,FALSE,63,FALSE,"2:32:53",152.883333333333,9173
"460","Arjun Kumar Basnet","M",32,171,58,19.8351629561233,2008,"Nepal","Southern Asia","Asia",26475859,12545438605,0,0,FALSE,45,FALSE,"2:23:09",143.15,8589
"461","Hari Bahadur Rokaya","M",26,167,57,20.4381655849977,1992,"Nepal","Southern Asia","Asia",19773772,3401211581,0,0,FALSE,70,FALSE,"2:32:26",152.433333333333,9146
"462","Baikuntha Manandhar","M",23,162,50,19.0519737844841,1976,"Nepal","Southern Asia","Asia",13621110,1452792989,0,0,FALSE,50,FALSE,"2:30:07",150.116666666667,9007
"463","Tika Bahadur Bogati","M",33,164,56,20.8209399167162,1996,"Nepal","Southern Asia","Asia",21903379,4521580381,0,0,FALSE,74,FALSE,"2:27:04",147.066666666667,8824
"464","Baikuntha Manandhar","M",31,162,50,19.0519737844841,1984,"Nepal","Southern Asia","Asia",16347242,2581207388,0,0,FALSE,46,FALSE,"2:22:52",142.866666666667,8572
"465","Baikuntha Manandhar","M",35,162,50,19.0519737844841,1988,"Nepal","Southern Asia","Asia",17873667,3487009748,0,0,FALSE,54,FALSE,"2:25:57",145.95,8757
"466","Amiri Prasad Yadav","M",25,157,51,20.6904945433892,1984,"Nepal","Southern Asia","Asia",16347242,2581207388,0,0,FALSE,69,FALSE,"2:38:10",158.166666666667,9490
"467","Martin Ande","M",20,170,57,19.7231833910035,1968,"Nigeria","Sub-Saharan Africa","Africa",53505978,5200895982,0,13,FALSE,54,FALSE,"3:03:47",183.783333333333,11027
"468","Urige Arado Buta","M",33,180,64,19.7530864197531,2012,"Norway","Northern Europe","Europe",5018573,5.10229e+11,0,2,FALSE,36,FALSE,"2:17:58",137.966666666667,8278
"469","Sondre Nordstad Moen","M",25,178,62,19.5682363337962,2016,"Norway","Northern Europe","Europe",5232929,3.71076e+11,0,2,FALSE,19,FALSE,"2:14:17",134.283333333333,8057
"470","Tor Olav Torgersen","M",32,172,63,21.295294753921,1960,"Norway","Northern Europe","Europe",3581239,5163271598,0,2,FALSE,26,FALSE,"2:27:30",147.5,8850
"471","Jonathan Craig Wyatt","M",31,175,63,20.5714285714286,2004,"New Zealand","Australia and New Zealand","Oceania",4087500,1.03906e+11,0,0,FALSE,21,FALSE,"2:17:45",137.75,8265
"472","Jeffrey Lynn ""Jeff"" Julian","M",29,172,60,20.2812330989724,1964,"New Zealand","Australia and New Zealand","Oceania",2585400,7274144351,0,0,FALSE,29,FALSE,"2:27:57.6",147.95,8877
"473","John Campbell","M",39,175,57,18.6122448979592,1988,"New Zealand","Australia and New Zealand","Oceania",3283400,45176167472,0,0,FALSE,12,FALSE,"2:14:08",134.133333333333,8048
"474","Derek Owen Froude","M",25,182,64,19.3213380026567,1984,"New Zealand","Australia and New Zealand","Oceania",3227100,21665456808,0,0,FALSE,34,FALSE,"2:19:44",139.733333333333,8384
"475","Sean Patrick Wade","M",30,175,63,20.5714285714286,1996,"New Zealand","Australia and New Zealand","Oceania",3732000,70140835299,0,0,FALSE,83,FALSE,"2:30:35",150.583333333333,9035
"476","Raymond Leslie ""Ray"" Puckett","M",28,165,54,19.8347107438017,1964,"New Zealand","Australia and New Zealand","Oceania",2585400,7274144351,0,0,FALSE,27,FALSE,"2:27:34.0",147.566666666667,8854
"477","Jeffrey Lynn ""Jeff"" Julian","M",24,172,60,20.2812330989724,1960,"New Zealand","Australia and New Zealand","Oceania",2371800,5485854792,0,0,FALSE,18,FALSE,"2:24:50.6",144.833333333333,8690
"478","Ivan Keats","M",27,165,60,22.038567493113,1964,"New Zealand","Australia and New Zealand","Oceania",2585400,7274144351,0,0,FALSE,42,FALSE,"2:36:16.8",156.266666666667,9376
"479","Dale Richard Warrender","M",30,180,69,21.2962962962963,2004,"New Zealand","Australia and New Zealand","Oceania",4087500,1.03906e+11,0,0,FALSE,33,FALSE,"2:19:42",139.7,8382
"480","Rex Albert Wilson","M",32,172,62,20.9572742022715,1992,"New Zealand","Australia and New Zealand","Oceania",3531700,41649298171,0,0,FALSE,16,FALSE,"2:15:51",135.85,8151
"481","Derek Owen Froude","M",33,182,64,19.3213380026567,1992,"New Zealand","Australia and New Zealand","Oceania",3531700,41649298171,0,0,FALSE,35,FALSE,"2:19:37",139.616666666667,8377
"482","Raymond Leslie ""Ray"" Puckett","M",24,165,54,19.8347107438017,1960,"New Zealand","Australia and New Zealand","Oceania",2371800,5485854792,0,0,FALSE,51,FALSE,"2:37:36.0",157.6,9456
"483","Awadh Shaban bin Fateh Al-Sameer","M",27,167,60,21.5138585105239,1988,"Oman","Western Asia","Asia",1678116,8386215865,0,0,FALSE,83,FALSE,"2:46:59",166.983333333333,10019
"484","Jorge Castelblanco","M",28,169,58,20.307412205455,2016,"Panama","Latin America and the Caribbean","Latin America and the Caribbean",4034119,55187700000,0,1,FALSE,135,FALSE,"2:39:25",159.416666666667,9565
"485","Miguel Mallqui","M",24,167,58,20.7967298935064,1996,"Peru","Latin America and the Caribbean","Latin America and the Caribbean",24441074,55252414130,0,1,FALSE,71,FALSE,"2:25:56",145.933333333333,8756
"486","Cristhian Simen Pacheco Mendoza","M",23,162,50,19.0519737844841,2016,"Peru","Latin America and the Caribbean","Latin America and the Caribbean",31773839,1.92207e+11,0,1,FALSE,52,FALSE,"2:18:41",138.683333333333,8321
"487","Roy Vence","M",30,168,47,16.6524943310658,1996,"Philippines","South-eastern Asia","Asia",71446107,82848140618,0,0,FALSE,100,FALSE,"2:37:10",157.166666666667,9430
"488","Leonardo Illut","M",27,172,61,20.619253650622,1984,"Philippines","South-eastern Asia","Asia",52873974,31408492877,0,0,FALSE,77,FALSE,"2:49:39",169.65,10179
"489","Herman Suizo","M",33,160,51,19.921875,1992,"Philippines","South-eastern Asia","Asia",65075486,52976344929,0,0,FALSE,52,FALSE,"2:25:18",145.3,8718
"490","Benjamin Silva-Netto","M",29,163,56,21.0771952275208,1968,"Philippines","South-eastern Asia","Asia",33797042,7591603053,0,0,FALSE,49,FALSE,"2:56:19",176.316666666667,10579
"491","Eduardo Buenavista","M",24,152,62,26.8351800554017,2004,"Philippines","South-eastern Asia","Asia",84678493,91371239765,0,0,FALSE,67,FALSE,"2:28:18",148.3,8898
"492","Aaron Dupnai","M",20,162,54,20.5761316872428,1988,"Papua New Guinea","Melanesia","Oceania",4100729,3655979702,0,0,FALSE,75,FALSE,"2:41:47",161.783333333333,9707
"493","John Kokinai","M",25,168,57,20.1955782312925,1976,"Papua New Guinea","Melanesia","Oceania",2957339,1511856584,0,0,FALSE,59,FALSE,"2:41:49",161.816666666667,9709
"494","Tau John Tokwepota","M",28,163,48,18.066167337875,1984,"Papua New Guinea","Melanesia","Oceania",3694041,2552526263,0,0,FALSE,66,FALSE,"2:36:36",156.6,9396
"495","Tau John Tokwepota","M",20,163,48,18.066167337875,1976,"Papua New Guinea","Melanesia","Oceania",2957339,1511856584,0,0,FALSE,56,FALSE,"2:38:04",158.066666666667,9484
"496","Jan Huruk","M",32,178,63,19.8838530488575,1992,"Poland","Eastern Europe","Europe",38363667,94337050693,0,0,FALSE,7,FALSE,"2:14:32",134.533333333333,8072
"497","Arkadiusz Rafa Sowa","M",29,172,58,19.6051919956733,2008,"Poland","Eastern Europe","Europe",38125759,5.33816e+11,0,0,FALSE,54,FALSE,"2:24:48",144.8,8688
"498","Yared Neda Shegumo","M",33,178,62,19.5682363337962,2016,"Poland","Eastern Europe","Europe",37948016,4.71364e+11,0,0,FALSE,128,FALSE,"2:31:54",151.9,9114
"499","Waldemar Glinka","M",36,175,76,24.8163265306122,2004,"Poland","Eastern Europe","Europe",38182222,2.55102e+11,0,0,FALSE,34,FALSE,"2:19:43",139.716666666667,8383
"500","Grzegorz Gajdus","M",29,181,70,21.3668691431885,1996,"Poland","Eastern Europe","Europe",38624370,1.59943e+11,0,0,FALSE,61,FALSE,"2:23:41",143.683333333333,8621
"501","Henryk Jzef Szost","M",26,186,70,20.2335530119089,2008,"Poland","Eastern Europe","Europe",38125759,5.33816e+11,0,0,FALSE,34,FALSE,"2:19:43",139.716666666667,8383
"502","Henryk Jzef Szost","M",30,186,70,20.2335530119089,2012,"Poland","Eastern Europe","Europe",38063164,5.00284e+11,0,0,FALSE,9,FALSE,"2:12:28",132.466666666667,7948
"503","Joaquim Fernando da Mota Silva","M",27,176,60,19.3698347107438,1988,"Portugal","Southern Europe","Europe",10019610,56352797354,1,3,FALSE,27,FALSE,"2:18:05",138.083333333333,8285
"504","Dionsio da Silva Castro","M",28,167,56,20.0796012764889,1992,"Portugal","Southern Europe","Europe",9952494,1.07603e+11,1,3,FALSE,56,FALSE,"2:26:00",146,8760
"505","Rui Pedro S Alves da Silva","M",35,173,60,20.0474456213038,2016,"Portugal","Southern Europe","Europe",10324611,2.04837e+11,1,3,FALSE,123,FALSE,"2:30:52",150.866666666667,9052
"506","Manuel Fernando Gonilho Matias","M",34,172,58,19.6051919956733,1996,"Portugal","Southern Europe","Europe",10063945,1.2263e+11,1,3,FALSE,46,FALSE,"2:20:58",140.966666666667,8458
"507","Paulo Jorge Caetano Gomes","M",35,173,69,23.0545624644993,2008,"Portugal","Southern Europe","Europe",10558177,2.62008e+11,1,3,FALSE,30,FALSE,"2:18:15",138.25,8295
"508","Carlos Alberto de Sousa Lopes","M",37,167,55,19.7210369679802,1984,"Portugal","Southern Europe","Europe",9996232,25220451794,1,3,FALSE,1,TRUE,"2:09:21",129.35,7761
"509","Anacleto Pereira Pinto","M",32,172,63,21.295294753921,1980,"Portugal","Southern Europe","Europe",9766312,32899759311,1,3,FALSE,16,FALSE,"2:17:04",137.066666666667,8224
"510","Domingos da Silva Castro","M",32,167,56,20.0796012764889,1996,"Portugal","Southern Europe","Europe",10063945,1.2263e+11,1,3,FALSE,25,FALSE,"2:18:03",138.05,8283
"511","Antnio Coelho Pinto","M",30,165,59,21.6712580348944,1996,"Portugal","Southern Europe","Europe",10063945,1.2263e+11,1,3,FALSE,14,FALSE,"2:16:41",136.683333333333,8201
"512","Antnio Coelho Pinto","M",34,165,59,21.6712580348944,2000,"Portugal","Southern Europe","Europe",10289898,1.18358e+11,1,3,FALSE,11,FALSE,"2:15:17",135.283333333333,8117
"513","Armando Rodrigues Aldegalega","M",34,161,53,20.4467420238417,1972,"Portugal","Southern Europe","Europe",8630430,11240223128,1,3,FALSE,41,FALSE,"2:28:24",148.4,8904
"514","Anacleto Pereira Pinto","M",28,172,63,21.295294753921,1976,"Portugal","Southern Europe","Europe",9355810,20334835544,1,3,FALSE,22,FALSE,"2:18:53",138.883333333333,8333
"515","Domingos da Silva Castro","M",36,167,56,20.0796012764889,2000,"Portugal","Southern Europe","Europe",10289898,1.18358e+11,1,3,FALSE,18,FALSE,"2:16:52",136.866666666667,8212
"516","Ricardo Domingos Pires Ribas","M",38,179,69,21.5349083986143,2016,"Portugal","Southern Europe","Europe",10324611,2.04837e+11,1,3,FALSE,134,FALSE,"2:38:29",158.483333333333,9509
"517","Armando Rodrigues Aldegalega","M",26,161,53,20.4467420238417,1964,"Portugal","Southern Europe","Europe",9035365,4235608178,1,3,FALSE,44,FALSE,"2:38:02.2",158.033333333333,9482
"518","Ahmed Jumaa Jaber","M",20,178,62,19.5682363337962,2004,"Qatar","Western Asia","Asia",758855,31734065934,0,0,FALSE,38,FALSE,"2:20:27",140.45,8427
"519","Mohammed Abduh Bakhet","M",24,155,50,20.8116545265349,2012,"Qatar","Western Asia","Asia",2109568,1.86834e+11,0,0,FALSE,68,FALSE,"2:25:17",145.283333333333,8717
"520","Yousuf Othman Qader","M",23,170,58,20.0692041522491,2008,"Qatar","Western Asia","Asia",1389342,1.1527e+11,0,0,FALSE,64,FALSE,"2:28:40",148.666666666667,8920
"521","Marius Viorel Ionescu","M",31,170,55,19.0311418685121,2016,"Romania","Eastern Europe","Europe",19705301,1.87592e+11,0,0,FALSE,37,FALSE,"2:17:27",137.45,8247
"522","Marius Viorel Ionescu","M",27,170,55,19.0311418685121,2012,"Romania","Eastern Europe","Europe",20058035,1.71665e+11,0,0,FALSE,26,FALSE,"2:16:28",136.466666666667,8188
"523","Keith Martin James","M",25,166,55,19.9593554942662,1960,"South Africa","Sub-Saharan Africa","Africa",17396367,7575248495,1,13,FALSE,13,FALSE,"2:22:58",142.966666666667,8578
"524","Norman Dlomo","M",33,165,55,20.2020202020202,2008,"South Africa","Sub-Saharan Africa","Africa",49557573.3,2.871e+11,1,13,FALSE,53,FALSE,"2:24:28",144.466666666667,8668
"525","Lusapho Lesly April","M",34,172,50,16.901027582477,2016,"South Africa","Sub-Saharan Africa","Africa",55908865,2.95456e+11,1,13,FALSE,24,FALSE,"2:15:24",135.4,8124
"526","Stephen Mokoka","M",27,157,52,21.0961905148282,2012,"South Africa","Sub-Saharan Africa","Africa",52506515.08,3.96333e+11,1,13,FALSE,49,FALSE,"2:19:52",139.866666666667,8392
"527","Chiko Johannes Maremane","M",34,160,53,20.703125,2000,"South Africa","Sub-Saharan Africa","Africa",44896856,1.36362e+11,1,13,FALSE,43,FALSE,"2:21:25",141.416666666667,8485
"528","Josia Thugwane","M",29,158,45,18.0259573786252,2000,"South Africa","Sub-Saharan Africa","Africa",44896856,1.36362e+11,1,13,FALSE,20,FALSE,"2:16:59",136.983333333333,8219
"529","Hendrick Ramaala","M",28,172,60,20.2812330989724,2000,"South Africa","Sub-Saharan Africa","Africa",44896856,1.36362e+11,1,13,FALSE,12,FALSE,"2:16:19",136.316666666667,8179
"530","Lusapho Lesly April","M",30,172,50,16.901027582477,2012,"South Africa","Sub-Saharan Africa","Africa",52506515.08,3.96333e+11,1,13,FALSE,43,FALSE,"2:19:00",139,8340
"531","Sibusiso Nzima","M",29,164,57,21.192742415229,2016,"South Africa","Sub-Saharan Africa","Africa",55908865,2.95456e+11,1,13,FALSE,97,FALSE,"2:25:33",145.55,8733
"532","Josia Thugwane","M",25,158,45,18.0259573786252,1996,"South Africa","Sub-Saharan Africa","Africa",42210216,1.47608e+11,1,13,FALSE,1,TRUE,"2:12:36 ",132.6,7956
"533","Hendrick Ramaala","M",36,172,60,20.2812330989724,2008,"South Africa","Sub-Saharan Africa","Africa",49557573.3,2.871e+11,1,13,FALSE,44,FALSE,"2:22:43",142.716666666667,8563
"534","Aleksey Mikhaylovich Reunkov","M",28,176,63,20.338326446281,2012,"Russia","Eastern Europe","Europe",143201676,2.21026e+12,0,0,FALSE,14,FALSE,"2:13:49",133.816666666667,8029
"535","Oleg Sergeyevich Kulkov","M",30,172,60,20.2812330989724,2008,"Russia","Eastern Europe","Europe",142742350,1.66084e+12,0,0,FALSE,29,FALSE,"2:18:11",138.183333333333,8291
"536","Leonid Vladimirovich Shvetsov","M",35,186,70,20.2335530119089,2004,"Russia","Eastern Europe","Europe",144067054,5.91017e+11,0,0,FALSE,13,FALSE,"2:15:28",135.466666666667,8128
"537","Leonid Vladimirovich Shvetsov","M",27,186,70,20.2335530119089,1996,"Russia","Eastern Europe","Europe",148160042,3.9172e+11,0,0,FALSE,66,FALSE,"2:24:49",144.816666666667,8689
"538","Aleksey Vladimirovich Sokolov","M",28,178,60,18.9370029036738,2008,"Russia","Eastern Europe","Europe",142742350,1.66084e+12,0,0,FALSE,21,FALSE,"2:15:57",135.95,8157
"539","Pavel Vladimirovich Kokin","M",26,178,71,22.4087867693473,2000,"Russia","Eastern Europe","Europe",146596557,2.59708e+11,0,0,FALSE,26,FALSE,"2:18:02",138.033333333333,8282
"540","Oleg Strizhakov","M",33,179,61,19.0381074248619,1996,"Russia","Eastern Europe","Europe",148160042,3.9172e+11,0,0,FALSE,37,FALSE,"2:19:51",139.85,8391
"541","Telesphore Dusabe","M",23,161,54,20.8325296091972,1988,"Rwanda","Sub-Saharan Africa","Africa",7030179,2395493878,0,13,FALSE,78,FALSE,"2:42:52",162.866666666667,9772
"542","Mathias Ntawulikura","M",40,171,63,21.5450907971684,2004,"Rwanda","Sub-Saharan Africa","Africa",8818438,2089188829,0,13,FALSE,62,FALSE,"2:26:05",146.083333333333,8765
"543","Mathias Ntawulikura","M",36,171,63,21.5450907971684,2000,"Rwanda","Sub-Saharan Africa","Africa",8025703,1734938264,0,13,FALSE,15,FALSE,"2:16:39",136.65,8199
"544","Baba Ibrahim Suma-Keita","M",33,174,65,21.4691504822301,1980,"Sierra Leone","Sub-Saharan Africa","Africa",3365441,1100685845,0,13,FALSE,46,FALSE,"2:41:20",161.333333333333,9680
"545","Alifu Albert Massaquoi","M",31,172,68,22.9853975121687,1968,"Sierra Leone","Sub-Saharan Africa","Africa",2596568,329860092,0,13,FALSE,45,FALSE,"2:52:28",172.466666666667,10348
"546","Gian Luigi Macina","M",36,187,70,20.0177299894192,2000,"San Marino","Southern Europe","Europe",27418,1101897072,0,3,FALSE,74,FALSE,"2:35:42",155.7,9342
"547","Anuradha Indrajith Cooray","M",26,178,58,18.3057694735513,2004,"Sri Lanka","Southern Asia","Asia",19228000,20662525941,0,0,FALSE,30,FALSE,"2:19:24",139.4,8364
"548","Linus Clifford Diaz","M",26,162,52,19.8140527358634,1960,"Sri Lanka","Southern Asia","Asia",9896000,1409873950,0,0,FALSE,39,FALSE,"2:32:12",152.2,9132
"549","Anuradha Indrajith Cooray","M",38,178,58,18.3057694735513,2016,"Sri Lanka","Southern Asia","Asia",21203000,81321876307,0,0,FALSE,34,FALSE,"2:17:06",137.1,8226
"550","Vithanakande Kande Lek Samarasinghe","M",26,162,49,18.6709343087944,1988,"Sri Lanka","Southern Asia","Asia",16593000,6978371581,0,0,FALSE,65,FALSE,"2:31:29",151.483333333333,9089
"551","Rupasinghe A. Wimalasena Perera","M",23,170,50,17.3010380622837,1968,"Sri Lanka","Southern Asia","Asia",11992000,1801344538,0,0,FALSE,51,FALSE,"2:59:05",179.083333333333,10745
"552","Kuruppu Arachigue Karunaratne","M",32,169,52,18.2066454255803,1992,"Sri Lanka","Southern Asia","Asia",17524000,9703011636,0,0,FALSE,71,FALSE,"2:32:26",152.433333333333,9146
"553","Sarath Prasanna Gamage","M",28,151,46,20.1745537476426,2000,"Sri Lanka","Southern Asia","Asia",18655000,16330814180,0,0,FALSE,73,FALSE,"2:34:39",154.65,9279
"554","Anuradha Indrajith Cooray","M",34,178,58,18.3057694735513,2012,"Sri Lanka","Southern Asia","Asia",20425000,68434399083,0,0,FALSE,55,FALSE,"2:20:41",140.683333333333,8441
"555","Ahmed Adam Salah","M",30,154,64,26.986001011975,1996,"Sudan","Northern Africa","Africa",24786190,9018243044,0,2,FALSE,42,FALSE,"2:20:33",140.55,8433
"556","Oskar Leupi","M",31,172,64,21.6333153055706,1964,"Switzerland","Western Europe","Europe",5789228,14480556572,0,4,FALSE,41,FALSE,"2:35:05.4",155.083333333333,9305
"557","Arthur Wittwer","M",32,172,62,20.9572742022715,1960,"Switzerland","Western Europe","Europe",5327827,9522746719,0,4,FALSE,44,FALSE,"2:34:42.2",154.7,9282
"558","Joseph Peter","M",30,171,55,18.8092062514962,1980,"Switzerland","Western Europe","Europe",6319408,1.19008e+11,0,4,FALSE,40,FALSE,"2:24:53",144.883333333333,8693
"559","Josef Gwerder","M",29,170,65,22.4913494809689,1968,"Switzerland","Western Europe","Europe",6067714,18942729779,0,4,FALSE,32,FALSE,"2:40:16",160.266666666667,9616
"560","Helmut Kunisch","M",31,172,63,21.295294753921,1968,"Switzerland","Western Europe","Europe",6067714,18942729779,0,4,FALSE,44,FALSE,"2:50:58",170.966666666667,10258
"561","Tadesse Abraham","M",33,178,61,19.252619618735,2016,"Switzerland","Western Europe","Europe",8372098,6.68851e+11,0,4,FALSE,7,FALSE,"2:11:42",131.7,7902
"562","Marcel Matanin","M",30,176,60,19.3698347107438,2004,"Slovakia","Eastern Europe","Europe",5372280,57240535138,0,0,FALSE,81,FALSE,"2:50:26",170.433333333333,10226
"563","Lars Tommy Persson","M",25,192,76,20.6163194444444,1980,"Sweden","Northern Europe","Europe",8310531,1.40089e+11,0,2,FALSE,30,FALSE,"2:21:11",141.183333333333,8471
"564","Pal Anders Szalkai","M",26,182,65,19.6232339089482,1996,"Sweden","Northern Europe","Europe",8840998,2.88104e+11,0,2,FALSE,64,FALSE,"2:24:27",144.45,8667
"565","John Evert Nyberg","M",35,184,67,19.7896975425331,1960,"Sweden","Northern Europe","Europe",7484656,14842870293,0,2,FALSE,58,FALSE,"2:42:59.0",162.983333333333,9779
